ZIP Code,Duration Buyers,city,state_id,,Zip Code,CPL Payouts,city,state_id,,,Zip Code,Duraiton no GMB allowed,city,state_id
46201,,Indianapolis,IN,,,,#N/A,#N/A,,,29485,$2.75,Summerville,SC
46208,,Indianapolis,IN,,,,#N/A,#N/A,,,29486,$2.75,Summerville,SC
46221,,Indianapolis,IN,,,,#N/A,#N/A,,,29492,$2.75,Charleston,SC
46222,,Indianapolis,IN,,,,#N/A,#N/A,,,46052,$2.75,Lebanon,IN
46228,,Indianapolis,IN,,,,#N/A,#N/A,,,46055,$2.75,Mccordsville,IN
46231,,Indianapolis,IN,,,,#N/A,#N/A,,,46060,$2.75,Noblesville,IN
46234,,Indianapolis,IN,,,,#N/A,#N/A,,,46106,$2.75,Bargersville,IN
46236,,Indianapolis,IN,,,,#N/A,#N/A,,,46107,$2.75,Beech Grove,IN
46237,,Indianapolis,IN,,,,#N/A,#N/A,,,46112,$2.75,Brownsburg,IN
46250,,Indianapolis,IN,,,,#N/A,#N/A,,,46113,$2.75,Camby,IN
46254,,Indianapolis,IN,,,,#N/A,#N/A,,,46122,$2.75,Danville,IN
46260,,Indianapolis,IN,,,,#N/A,#N/A,,,46123,$2.75,Avon,IN
46324,,Hammond,IN,,,,#N/A,#N/A,,,46131,$2.75,Franklin,IN
46349,,Lake Village,IN,,,,#N/A,#N/A,,,46142,$2.75,Greenwood,IN
46402,,Gary,IN,,,,#N/A,#N/A,,,46143,$2.75,Greenwood,IN
46901,,Kokomo,IN,,,,#N/A,#N/A,,,46149,$2.75,Lizton,IN
47201,,Columbus,IN,,,,#N/A,#N/A,,,46163,$2.75,New Palestine,IN
48002,,Allenton,MI,,,,#N/A,#N/A,,,46167,$2.75,Pittsboro,IN
48038,,Clinton Township,MI,,,,#N/A,#N/A,,,46168,$2.75,Plainfield,IN
48042,,Macomb,MI,,,,#N/A,#N/A,,,46184,$2.75,Whiteland,IN
48044,,Macomb,MI,,,,#N/A,#N/A,,,46201,$2.75,Indianapolis,IN
48059,,Fort Gratiot,MI,,,,#N/A,#N/A,,,46202,$2.75,Indianapolis,IN
48062,,Richmond,MI,,,,#N/A,#N/A,,,46203,$2.75,Indianapolis,IN
48089,,Warren,MI,,,,#N/A,#N/A,,,46204,$2.75,Indianapolis,IN
48135,,Garden City,MI,,,,#N/A,#N/A,,,46214,$2.75,Indianapolis,IN
48146,,Lincoln Park,MI,,,,#N/A,#N/A,,,46217,$2.75,Indianapolis,IN
48154,,Livonia,MI,,,,#N/A,#N/A,,,46219,$2.75,Indianapolis,IN
48188,,Canton,MI,,,,#N/A,#N/A,,,46221,$2.75,Indianapolis,IN
48225,,Harper Woods,MI,,,,#N/A,#N/A,,,46222,$2.75,Indianapolis,IN
48240,,Redford,MI,,,,#N/A,#N/A,,,46224,$2.75,Indianapolis,IN
48304,,Bloomfield Hills,MI,,,,#N/A,#N/A,,,46225,$2.75,Indianapolis,IN
48306,,Rochester,MI,,,,#N/A,#N/A,,,46226,$2.75,Indianapolis,IN
48313,,Sterling Heights,MI,,,,#N/A,#N/A,,,46227,$2.75,Indianapolis,IN
48315,,Utica,MI,,,,#N/A,#N/A,,,46229,$2.75,Indianapolis,IN
48316,,Utica,MI,,,,#N/A,#N/A,,,46231,$2.75,Indianapolis,IN
48327,,Waterford,MI,,,,#N/A,#N/A,,,46235,$2.75,Indianapolis,IN
48329,,Waterford,MI,,,,#N/A,#N/A,,,46237,$2.75,Indianapolis,IN
48346,,Clarkston,MI,,,,#N/A,#N/A,,,46239,$2.75,Indianapolis,IN
48348,,Clarkston,MI,,,,#N/A,#N/A,,,46241,$2.75,Indianapolis,IN
48362,,Lake Orion,MI,,,,#N/A,#N/A,,,46254,$2.75,Indianapolis,IN
48881,,Saranac,MI,,,,#N/A,#N/A,,,46259,$2.75,Indianapolis,IN
49301,,Ada,MI,,,,#N/A,#N/A,,,98622,$2.75,Grays River,WA
49306,,Belmont,MI,,,,#N/A,#N/A,,,33012,$2.75,Hialeah,FL
49315,,Byron Center,MI,,,,#N/A,#N/A,,,33055,$2.75,Opa Locka,FL
49316,,Caledonia,MI,,,,#N/A,#N/A,,,33409,$2.75,West Palm Beach,FL
49319,,Cedar Springs,MI,,,,#N/A,#N/A,,,33411,$2.75,West Palm Beach,FL
49333,,Middleville,MI,,,,#N/A,#N/A,,,33414,$2.75,Wellington,FL
49341,,Rockford,MI,,,,#N/A,#N/A,,,33415,$2.75,West Palm Beach,FL
49345,,Sparta,MI,,,,#N/A,#N/A,,,33417,$2.75,West Palm Beach,FL
49348,,Wayland,MI,,,,#N/A,#N/A,,,33461,$2.75,Lake Worth,FL
49401,,Allendale,MI,,,,#N/A,#N/A,,,33462,$2.75,Lake Worth,FL
49418,,Grandville,MI,,,,#N/A,#N/A,,,33463,$2.75,Lake Worth,FL
49424,,Holland,MI,,,,#N/A,#N/A,,,33467,$2.75,Lake Worth,FL
49426,,Hudsonville,MI,,,,#N/A,#N/A,,,27006,$2.75,Advance,NC
49503,,Grand Rapids,MI,,,,#N/A,#N/A,,,27012,$2.75,Clemmons,NC
49506,,Grand Rapids,MI,,,,#N/A,#N/A,,,27013,$2.75,Cleveland,NC
49507,,Grand Rapids,MI,,,,#N/A,#N/A,,,27018,$2.75,East Bend,NC
49509,,Wyoming,MI,,,,#N/A,#N/A,,,27020,$2.75,Hamptonville,NC
49525,,Grand Rapids,MI,,,,#N/A,#N/A,,,27021,$2.75,King,NC
49534,,Grand Rapids,MI,,,,#N/A,#N/A,,,27023,$2.75,Lewisville,NC
49546,,Grand Rapids,MI,,,,#N/A,#N/A,,,27028,$2.75,Mocksville,NC
49548,,Grand Rapids,MI,,,,#N/A,#N/A,,,27040,$2.75,Pfafftown,NC
52002,,Dubuque,IA,,,,#N/A,#N/A,,,27045,$2.75,Rural Hall,NC
53051,,Menomonee Falls,WI,,,,#N/A,#N/A,,,27050,$2.75,Tobaccoville,NC
53066,,Oconomowoc,WI,,,,#N/A,#N/A,,,27051,$2.75,Walkertown,NC
53213,,Milwaukee,WI,,,,#N/A,#N/A,,,27054,$2.75,Woodleaf,NC
53217,,Milwaukee,WI,,,,#N/A,#N/A,,,27055,$2.75,Yadkinville,NC
53219,,Milwaukee,WI,,,,#N/A,#N/A,,,27101,$2.75,Winston Salem,NC
53221,,Milwaukee,WI,,,,#N/A,#N/A,,,27103,$2.75,Winston Salem,NC
53226,,Milwaukee,WI,,,,#N/A,#N/A,,,27104,$2.75,Winston Salem,NC
55016,,Cottage Grove,MN,,,,#N/A,#N/A,,,27105,$2.75,Winston Salem,NC
55040,,Isanti,MN,,,,#N/A,#N/A,,,27106,$2.75,Winston Salem,NC
55082,,Stillwater,MN,,,,#N/A,#N/A,,,27107,$2.75,Winston Salem,NC
55101,,Saint Paul,MN,,,,#N/A,#N/A,,,27127,$2.75,Winston Salem,NC
55301,,Albertville,MN,,,,#N/A,#N/A,,,27284,$2.75,Kernersville,NC
55308,,Becker,MN,,,,#N/A,#N/A,,,27295,$2.75,Lexington,NC
55362,,Monticello,MN,,,,#N/A,#N/A,,,27299,$2.75,Linwood,NC
55364,,Mound,MN,,,,#N/A,#N/A,,,28125,$2.75,Mount Ulla,NC
55442,,Minneapolis,MN,,,,#N/A,#N/A,,,28144,$2.75,Salisbury,NC
60087,,Waukegan,IL,,,,#N/A,#N/A,,,28147,$2.75,Salisbury,NC
60401,,Beecher,IL,,,,#N/A,#N/A,,,28625,$2.75,Statesville,NC
60404,,Shorewood,IL,,,,#N/A,#N/A,,,28634,$2.75,Harmony,NC
60406,,Blue Island,IL,,,,#N/A,#N/A,,,28660,$2.75,Olin,NC
60408,,Braidwood,IL,,,,#N/A,#N/A,,,28677,$2.75,Statesville,NC
60409,,Calumet City,IL,,,,#N/A,#N/A,,,28678,$2.75,Stony Point,NC
60410,,Channahon,IL,,,,#N/A,#N/A,,,28687,$2.75,Traphill,NC
60411,,Chicago Heights,IL,,,,#N/A,#N/A,,,28688,$2.75,Traphill,NC
60416,,Coal City,IL,,,,#N/A,#N/A,,,28689,$2.75,Union Grove,NC
60417,,Crete,IL,,,,#N/A,#N/A,,,28699,$2.75,Zionville,NC
60419,,Dolton,IL,,,,#N/A,#N/A,,,27011,$2.75,Boonville,NC
60422,,Flossmoor,IL,,,,#N/A,#N/A,,,28021,$2.75,Cherryville,NC
60425,,Glenwood,IL,,,,#N/A,#N/A,,,28026,$2.75,Concord,NC
60426,,Harvey,IL,,,,#N/A,#N/A,,,28033,$2.75,Crouse,NC
60429,,Hazel Crest,IL,,,,#N/A,#N/A,,,28034,$2.75,Dallas,NC
60430,,Homewood,IL,,,,#N/A,#N/A,,,28037,$2.75,Denver,NC
60431,,Joliet,IL,,,,#N/A,#N/A,,,28070,$2.75,Gastonia,NC
60436,,Joliet,IL,,,,#N/A,#N/A,,,28080,$2.75,Iron Station,NC
60438,,Lansing,IL,,,,#N/A,#N/A,,,28092,$2.75,Lincolnton,NC
60442,,Manhattan,IL,,,,#N/A,#N/A,,,28168,$2.75,Vale,NC
60449,,Monee,IL,,,,#N/A,#N/A,,,28601,$2.75,Hickory,NC
60450,,Morris,IL,,,,#N/A,#N/A,,,28602,$2.75,Hickory,NC
60466,,Park Forest,IL,,,,#N/A,#N/A,,,28606,$2.75,Boomer,NC
60473,,South Holland,IL,,,,#N/A,#N/A,,,28609,$2.75,Catawba,NC
60481,,Wilmington,IL,,,,#N/A,#N/A,,,28610,$2.75,Claremont,NC
60484,,University Park,IL,,,,#N/A,#N/A,,,28612,$2.75,Connelly Springs,NC
60545,,Plano,IL,,,,#N/A,#N/A,,,28613,$2.75,Conover,NC
60552,,Somonauk,IL,,,,#N/A,#N/A,,,28621,$2.75,Elkin,NC
60560,,Yorkville,IL,,,,#N/A,#N/A,,,28624,$2.75,Ferguson,NC
60619,,Chicago,IL,,,,#N/A,#N/A,,,28630,$2.75,Granite Falls,NC
60620,,Chicago,IL,,,,#N/A,#N/A,,,28636,$2.75,Hiddenite,NC
60621,,Chicago,IL,,,,#N/A,#N/A,,,28637,$2.75,Hildebran,NC
60628,,Chicago,IL,,,,#N/A,#N/A,,,28638,$2.75,Hudson,NC
60636,,Chicago,IL,,,,#N/A,#N/A,,,28642,$2.75,Jonesville,NC
60643,,Chicago,IL,,,,#N/A,#N/A,,,28645,$2.75,Lenoir,NC
60655,,Chicago,IL,,,,#N/A,#N/A,,,28650,$2.75,Maiden,NC
60827,,Riverdale,IL,,,,#N/A,#N/A,,,28654,$2.75,Moravian Falls,NC
60901,,Kankakee,IL,,,,#N/A,#N/A,,,28655,$2.75,Morganton,NC
60914,,Bourbonnais,IL,,,,#N/A,#N/A,,,28658,$2.75,Newton,NC
60950,,Manteno,IL,,,,#N/A,#N/A,,,28659,$2.75,North Wilkesboro,NC
61353,,Paw Paw,IL,,,,#N/A,#N/A,,,28666,$2.75,Icard,NC
61360,,Seneca,IL,,,,#N/A,#N/A,,,28667,$2.75,Rhodhiss,NC
62966,,Murphysboro,IL,,,,#N/A,#N/A,,,28669,$2.75,Roaring River,NC
63031,,Florissant,MO,,,,#N/A,#N/A,,,28670,$2.75,Ronda,NC
63110,,Saint Louis,MO,,,,#N/A,#N/A,,,28671,$2.75,Rutherford College,NC
63114,,Saint Louis,MO,,,,#N/A,#N/A,,,28673,$2.75,Sherrills Ford,NC
63116,,Saint Louis,MO,,,,#N/A,#N/A,,,28681,$2.75,Taylorsville,NC
63119,,Saint Louis,MO,,,,#N/A,#N/A,,,28682,$2.75,Terrell,NC
63121,,Saint Louis,MO,,,,#N/A,#N/A,,,28690,$2.75,Valdese,NC
63134,,Saint Louis,MO,,,,#N/A,#N/A,,,28697,$2.75,Wilkesboro,NC
63146,,Saint Louis,MO,,,,#N/A,#N/A,,,92282,$2.75,Whitewater,CA
63368,,O'Fallon,MO,,,,#N/A,#N/A,,,92286,$2.75,Landers,CA
65020,,Camdenton,MO,,,,#N/A,#N/A,,,92549,$2.75,Idyllwild,CA
65026,,Eldon,MO,,,,#N/A,#N/A,,,92572,$2.75,Perris,CA
65049,,Lake Ozark,MO,,,,#N/A,#N/A,,,02703,$2.75,Attleboro,MA
65065,,Osage Beach,MO,,,,#N/A,#N/A,,,02712,$2.75,Attleboro,MA
65536,,Lebanon,MO,,,,#N/A,#N/A,,,02714,$2.75,Cuttyhunk,MA
67010,,Augusta,KS,,,,#N/A,#N/A,,,02718,$2.75,East Taunton,MA
67026,,Clearwater,KS,,,,#N/A,#N/A,,,02720,$2.75,Fall River,MA
67037,,Derby,KS,,,,#N/A,#N/A,,,02724,$2.75,Fall River,MA
67050,,Garden Plain,KS,,,,#N/A,#N/A,,,02726,$2.75,Somerset,MA
67051,,Geuda Springs,KS,,,,#N/A,#N/A,,,02739,$2.75,Mattapoisett,MA
67060,,Haysville,KS,,,,#N/A,#N/A,,,02741,$2.75,New Bedford,MA
67114,,Newton,KS,,,,#N/A,#N/A,,,02742,$2.75,New Bedford,MA
67203,,Wichita,KS,,,,#N/A,#N/A,,,02743,$2.75,Acushnet,MA
67204,,Wichita,KS,,,,#N/A,#N/A,,,02746,$2.75,New Bedford,MA
67205,,Wichita,KS,,,,#N/A,#N/A,,,02747,$2.75,North Dartmouth,MA
67206,,Wichita,KS,,,,#N/A,#N/A,,,02748,$2.75,South Dartmouth,MA
67207,,Wichita,KS,,,,#N/A,#N/A,,,02760,$2.75,North Attleboro,MA
67208,,Wichita,KS,,,,#N/A,#N/A,,,02763,$2.75,Attleboro Falls,MA
67211,,Wichita,KS,,,,#N/A,#N/A,,,02766,$2.75,Norton,MA
67217,,Wichita,KS,,,,#N/A,#N/A,,,02767,$2.75,Raynham,MA
67218,,Wichita,KS,,,,#N/A,#N/A,,,02768,$2.75,Raynham,MA
67219,,Wichita,KS,,,,#N/A,#N/A,,,02769,$2.75,Rehoboth,MA
67220,,Wichita,KS,,,,#N/A,#N/A,,,02771,$2.75,Seekonk,MA
67230,,Wichita,KS,,,,#N/A,#N/A,,,02777,$2.75,Swansea,MA
67235,,Wichita,KS,,,,#N/A,#N/A,,,02780,$2.75,Taunton,MA
70001,,Metairie,LA,,,,#N/A,#N/A,,,02791,$2.75,Westport Point,MA
70053,,Gretna,LA,,,,#N/A,#N/A,,,02806,$2.75,Barrington,RI
70056,,Gretna,LA,,,,#N/A,#N/A,,,02807,$2.75,Block Island,RI
70059,,Harvey,LA,,,,#N/A,#N/A,,,02809,$2.75,Bristol,RI
70068,,La Place,LA,,,,#N/A,#N/A,,,02815,$2.75,Clayville,RI
70072,,Marrero,LA,,,,#N/A,#N/A,,,02816,$2.75,Coventry,RI
70112,,New Orleans,LA,,,,#N/A,#N/A,,,02817,$2.75,West Greenwich,RI
70114,,New Orleans,LA,,,,#N/A,#N/A,,,02818,$2.75,East Greenwich,RI
70128,,New Orleans,LA,,,,#N/A,#N/A,,,02822,$2.75,Exeter,RI
70458,,Slidell,LA,,,,#N/A,#N/A,,,02823,$2.75,Fiskeville,RI
73012,,Edmond,OK,,,,#N/A,#N/A,,,02824,$2.75,Forestdale,RI
73013,,Edmond,OK,,,,#N/A,#N/A,,,02825,$2.75,Foster,RI
73025,,Edmond,OK,,,,#N/A,#N/A,,,02826,$2.75,Glendale,RI
73069,,Norman,OK,,,,#N/A,#N/A,,,02827,$2.75,Greene,RI
73072,,Norman,OK,,,,#N/A,#N/A,,,02828,$2.75,Greenville,RI
73159,,Oklahoma City,OK,,,,#N/A,#N/A,,,02829,$2.75,Harmony,RI
73160,,Oklahoma City,OK,,,,#N/A,#N/A,,,02830,$2.75,Harrisville,RI
73170,,Oklahoma City,OK,,,,#N/A,#N/A,,,02831,$2.75,Hope,RI
75126,,Forney,TX,,,,#N/A,#N/A,,,02835,$2.75,Jamestown,RI
75156,,Mabank,TX,,,,#N/A,#N/A,,,02836,$2.75,Kenyon,RI
75159,,Seagoville,TX,,,,#N/A,#N/A,,,02839,$2.75,Mapleville,RI
75182,,Sunnyvale,TX,,,,#N/A,#N/A,,,02840,$2.75,Newport,RI
75189,,Royse City,TX,,,,#N/A,#N/A,,,02841,$2.75,Newport,RI
75203,,Dallas,TX,,,,#N/A,#N/A,,,02842,$2.75,Middletown,RI
75208,,Dallas,TX,,,,#N/A,#N/A,,,02852,$2.75,North Kingstown,RI
75216,,Dallas,TX,,,,#N/A,#N/A,,,02857,$2.75,North Scituate,RI
75237,,Dallas,TX,,,,#N/A,#N/A,,,02860,$2.75,Pawtucket,RI
75407,,Princeton,TX,,,,#N/A,#N/A,,,02861,$2.75,Pawtucket,RI
75751,,Athens,TX,,,,#N/A,#N/A,,,02863,$2.75,Central Falls,RI
75771,,Lindale,TX,,,,#N/A,#N/A,,,02864,$2.75,Cumberland,RI
76015,,Arlington,TX,,,,#N/A,#N/A,,,02873,$2.75,Rockville,RI
76110,,Fort Worth,TX,,,,#N/A,#N/A,,,02878,$2.75,Tiverton,RI
76205,,Denton,TX,,,,#N/A,#N/A,,,02886,$2.75,Warwick,RI
77012,,Houston,TX,,,,#N/A,#N/A,,,02894,$2.75,Wood River Junction,RI
77059,,Houston,TX,,,,#N/A,#N/A,,,02895,$2.75,Woonsocket,RI
78669,,Spicewood,TX,,,,#N/A,#N/A,,,02896,$2.75,North Smithfield,RI
78731,,Austin,TX,,,,#N/A,#N/A,,,02903,$2.75,Providence,RI
78735,,Austin,TX,,,,#N/A,#N/A,,,02906,$2.75,Providence,RI
78741,,Austin,TX,,,,#N/A,#N/A,,,02908,$2.75,Providence,RI
78758,,Austin,TX,,,,#N/A,#N/A,,,11026,$2.75,Great Neck,NY
80013,,Aurora,CO,,,,#N/A,#N/A,,,11027,$2.75,Great Neck,NY
80132,,Monument,CO,,,,#N/A,#N/A,,,11051,$2.75,Port Washington,NY
80134,,Parker,CO,,,,#N/A,#N/A,,,11052,$2.75,Port Washington,NY
80466,,Nederland,CO,,,,#N/A,#N/A,,,11053,$2.75,Port Washington,NY
80504,,Longmont,CO,,,,#N/A,#N/A,,,11054,$2.75,Port Washington,NY
80517,,Estes Park,CO,,,,#N/A,#N/A,,,11055,$2.75,Port Washington,NY
80521,,Fort Collins,CO,,,,#N/A,#N/A,,,11381,$2.75,Middle Village,NY
80524,,Fort Collins,CO,,,,#N/A,#N/A,,,11707,$2.75,Bay Shore,NY
80530,,Frederick,CO,,,,#N/A,#N/A,,,07927,$2.75,Cedar Knolls,NJ
80620,,Evans,CO,,,,#N/A,#N/A,,,07928,$2.75,Chatham,NJ
80634,,Greeley,CO,,,,#N/A,#N/A,,,07940,$2.75,Madison,NJ
80645,,La Salle,CO,,,,#N/A,#N/A,,,07950,$2.75,Morris Plains,NJ
80909,,Colorado Springs,CO,,,,#N/A,#N/A,,,07960,$2.75,Morristown,NJ
80910,,Colorado Springs,CO,,,,#N/A,#N/A,,,07981,$2.75,Whippany,NJ
80918,,Colorado Springs,CO,,,,#N/A,#N/A,,,07417,$2.75,Franklin Lakes,NJ
80924,,Colorado Springs,CO,,,,#N/A,#N/A,,,07446,$2.75,Ramsey,NJ
83301,,Twin Falls,ID,,,,#N/A,#N/A,,,07451,$2.75,Ridgewood,NJ
83617,,Emmett,ID,,,,#N/A,#N/A,,,07458,$2.75,Saddle River,NJ
83642,,Meridian,ID,,,,#N/A,#N/A,,,07506,$2.75,Hawthorne,NJ
84004,,Alpine,UT,,,,#N/A,#N/A,,,07543,$2.75,Paterson,NJ
84045,,Saratoga Springs,UT,,,,#N/A,#N/A,,,07544,$2.75,Paterson,NJ
84059,,Vineyard,UT,,,,#N/A,#N/A,,,07602,$2.75,Hackensack,NJ
84105,,Salt Lake City,UT,,,,#N/A,#N/A,,,07640,$2.75,Harrington Park,NJ
84147,,Salt Lake City,UT,,,,#N/A,#N/A,,,07645,$2.75,Montvale,NJ
84601,,Provo,UT,,,,#N/A,#N/A,,,07647,$2.75,Northvale,NJ
84655,,Santaquin,UT,,,,#N/A,#N/A,,,07648,$2.75,Norwood,NJ
84663,,Springville,UT,,,,#N/A,#N/A,,,07653,$2.75,Paramus,NJ
85023,,Phoenix,AZ,,,,#N/A,#N/A,,,07656,$2.75,Park Ridge,NJ
85053,,Phoenix,AZ,,,,#N/A,#N/A,,,07675,$2.75,Westwood,NJ
85344,,Parker,AZ,,,,#N/A,#N/A,,,60141,$2.75,Hines,IL
85373,,Sun City,AZ,,,,#N/A,#N/A,,,60153,$2.75,Maywood,IL
85374,,Surprise,AZ,,,,#N/A,#N/A,,,60160,$2.75,Melrose Park,IL
85378,,Surprise,AZ,,,,#N/A,#N/A,,,60402,$2.75,Berwyn,IL
86401,,Kingman,AZ,,,,#N/A,#N/A,,,60434,$2.75,Joliet,IL
86406,,Lake Havasu City,AZ,,,,#N/A,#N/A,,,60501,$2.75,Summit Argo,IL
86409,,Kingman,AZ,,,,#N/A,#N/A,,,60512,$2.75,Bristol,IL
86413,,Golden Valley,AZ,,,,#N/A,#N/A,,,60534,$2.75,Lyons,IL
86426,,Fort Mohave,AZ,,,,#N/A,#N/A,,,60546,$2.75,Riverside,IL
86440,,Mohave Valley,AZ,,,,#N/A,#N/A,,,60560,$2.75,Yorkville,IL
86442,,Bullhead City,AZ,,,,#N/A,#N/A,,,60674,$2.75,Chicago,IL
87105,,Albuquerque,NM,,,,#N/A,#N/A,,,21020,$2.75,Belcamp,MD
87109,,Albuquerque,NM,,,,#N/A,#N/A,,,21023,$2.75,Butler,MD
87110,,Albuquerque,NM,,,,#N/A,#N/A,,,21044,$2.75,Columbia,MD
87111,,Albuquerque,NM,,,,#N/A,#N/A,,,27110,$2.75,Winston Salem,NC
87114,,Albuquerque,NM,,,,#N/A,#N/A,,,27235,$2.75,Colfax,NC
87120,,Albuquerque,NM,,,,#N/A,#N/A,,,27260,$2.75,High Point,NC
87144,,Rio Rancho,NM,,,,#N/A,#N/A,,,27262,$2.75,High Point,NC
89029,,Laughlin,NV,,,,#N/A,#N/A,,,27265,$2.75,High Point,NC
89142,,Las Vegas,NV,,,,#N/A,#N/A,,,27282,$2.75,Jamestown,NC
89431,,Sparks,NV,,,,#N/A,#N/A,,,27310,$2.75,Oak Ridge,NC
89434,,Sparks,NV,,,,#N/A,#N/A,,,27403,$2.75,Greensboro,NC
89501,,Reno,NV,,,,#N/A,#N/A,,,27407,$2.75,Greensboro,NC
89502,,Reno,NV,,,,#N/A,#N/A,,,27408,$2.75,Greensboro,NC
89506,,Reno,NV,,,,#N/A,#N/A,,,27409,$2.75,Greensboro,NC
89511,,Reno,NV,,,,#N/A,#N/A,,,27410,$2.75,Greensboro,NC
89512,,Reno,NV,,,,#N/A,#N/A,,,27412,$2.75,Greensboro,NC
89521,,Reno,NV,,,,#N/A,#N/A,,,,,#N/A,#N/A
90704,,Avalon,CA,,,,#N/A,#N/A,,,,,#N/A,#N/A
91384,,Castaic,CA,,,,#N/A,#N/A,,,,,#N/A,#N/A
92225,,Blythe,CA,,,,#N/A,#N/A,,,,,#N/A,#N/A
92363,,Needles,CA,,,,#N/A,#N/A,,,,,#N/A,#N/A
92885,,Corona,CA,,,,#N/A,#N/A,,,,,#N/A,#N/A
93505,,California City,CA,,,,#N/A,#N/A,,,,,#N/A,#N/A
93523,,Edwards,CA,,,,#N/A,#N/A,,,,,#N/A,#N/A
93535,,Lancaster,CA,,,,#N/A,#N/A,,,,,#N/A,#N/A
93536,,Lancaster,CA,,,,#N/A,#N/A,,,,,#N/A,#N/A
93555,,Ridgecrest,CA,,,,#N/A,#N/A,,,,,#N/A,#N/A
93560,,Rosamond,CA,,,,#N/A,#N/A,,,,,#N/A,#N/A
93906,,Salinas,CA,,,,#N/A,#N/A,,,,,#N/A,#N/A
93907,,Salinas,CA,,,,#N/A,#N/A,,,,,#N/A,#N/A
93923,,Carmel,CA,,,,#N/A,#N/A,,,,,#N/A,#N/A
93933,,Marina,CA,,,,#N/A,#N/A,,,,,#N/A,#N/A
93940,,Monterey,CA,,,,#N/A,#N/A,,,,,#N/A,#N/A
93950,,Pacific Grove,CA,,,,#N/A,#N/A,,,,,#N/A,#N/A
93953,,Pebble Beach,CA,,,,#N/A,#N/A,,,,,#N/A,#N/A
93955,,Seaside,CA,,,,#N/A,#N/A,,,,,#N/A,#N/A
94941,,Mill Valley,CA,,,,#N/A,#N/A,,,,,#N/A,#N/A
94945,,Novato,CA,,,,#N/A,#N/A,,,,,#N/A,#N/A
95004,,Aromas,CA,,,,#N/A,#N/A,,,,,#N/A,#N/A
95076,,Watsonville,CA,,,,#N/A,#N/A,,,,,#N/A,#N/A
95245,,Mokelumne Hill,CA,,,,#N/A,#N/A,,,,,#N/A,#N/A
95409,,Santa Rosa,CA,,,,#N/A,#N/A,,,,,#N/A,#N/A
95492,,Windsor,CA,,,,#N/A,#N/A,,,,,#N/A,#N/A
95640,,Ione,CA,,,,#N/A,#N/A,,,,,#N/A,#N/A
95666,,Pioneer,CA,,,,#N/A,#N/A,,,,,#N/A,#N/A
95694,,Winters,CA,,,,#N/A,#N/A,,,,,#N/A,#N/A
95713,,Colfax,CA,,,,#N/A,#N/A,,,,,#N/A,#N/A
95945,,Grass Valley,CA,,,,#N/A,#N/A,,,,,#N/A,#N/A
95959,,Nevada City,CA,,,,#N/A,#N/A,,,,,#N/A,#N/A
97304,,Salem,OR,,,,#N/A,#N/A,,,,,#N/A,#N/A
19055,$9.37,Levittown,PA,,,,#N/A,#N/A,,,,,#N/A,#N/A
28111,$9.37,Monroe,NC,,,,#N/A,#N/A,,,,,#N/A,#N/A
85031,,Phoenix,AZ,,,,#N/A,#N/A,,,,,#N/A,#N/A
85385,,Peoria,AZ,,,,#N/A,#N/A,,,,,#N/A,#N/A
85712,,Tucson,AZ,,,,#N/A,#N/A,,,,,#N/A,#N/A
07746,$9.31,Marlboro,NJ,,,,#N/A,#N/A,,,,,#N/A,#N/A
07751,$9.31,Morganville,NJ,,,,#N/A,#N/A,,,,,#N/A,#N/A
08007,$9.31,Barrington,NJ,,,,#N/A,#N/A,,,,,#N/A,#N/A
08015,$9.31,Browns Mills,NJ,,,,#N/A,#N/A,,,,,#N/A,#N/A
08027,$9.31,Gibbstown,NJ,,,,#N/A,#N/A,,,,,#N/A,#N/A
08063,$9.31,National Park,NJ,,,,#N/A,#N/A,,,,,#N/A,#N/A
08080,$9.31,Sewell,NJ,,,,#N/A,#N/A,,,,,#N/A,#N/A
08097,$9.31,Woodbury Heights,NJ,,,,#N/A,#N/A,,,,,#N/A,#N/A
08515,$9.31,Chesterfield,NJ,,,,#N/A,#N/A,,,,,#N/A,#N/A
08641,$9.31,Joint Base Mdl,NJ,,,,#N/A,#N/A,,,,,#N/A,#N/A
30054,$9.31,Oxford,GA,,,,#N/A,#N/A,,,,,#N/A,#N/A
34142,,Immokalee,FL,,,,#N/A,#N/A,,,,,#N/A,#N/A
60109,,Burlington,IL,,,,#N/A,#N/A,,,,,#N/A,#N/A
60415,,Chicago Ridge,IL,,,,#N/A,#N/A,,,,,#N/A,#N/A
75009,,Celina,TX,,,,#N/A,#N/A,,,,,#N/A,#N/A
75027,,Plano,TX,,,,#N/A,#N/A,,,,,#N/A,#N/A
75094,,Plano,TX,,,,#N/A,#N/A,,,,,#N/A,#N/A
75135,,Caddo Mills,TX,,,,#N/A,#N/A,,,,,#N/A,#N/A
75180,,Balch Springs,TX,,,,#N/A,#N/A,,,,,#N/A,#N/A
75265,,Dallas,TX,,,,#N/A,#N/A,,,,,#N/A,#N/A
75312,,Dallas,TX,,,,#N/A,#N/A,,,,,#N/A,#N/A
75401,,Greenville,TX,,,,#N/A,#N/A,,,,,#N/A,#N/A
75402,,Greenville,TX,,,,#N/A,#N/A,,,,,#N/A,#N/A
76082,,Springtown,TX,,,,#N/A,#N/A,,,,,#N/A,#N/A
76177,,Fort Worth,TX,,,,#N/A,#N/A,,,,,#N/A,#N/A
