Zip Code,CPL payouts,city,state_id,,ZIP Code,Duration Buyer Payouts,City,State
,,,,,85066,$22.40,Phoenix,AZ
,,,,,85067,$22.40,Phoenix,AZ
,,,,,85068,$22.40,Phoenix,AZ
,,,,,85069,$22.40,Phoenix,AZ
,,,,,85070,$22.40,Phoenix,AZ
,,,,,85071,$22.40,Phoenix,AZ
,,,,,85072,$22.40,Phoenix,AZ
,,,,,85073,$22.40,Phoenix,AZ
,,,,,85074,$22.40,Phoenix,AZ
,,,,,85075,$22.40,Phoenix,AZ
,,,,,85076,$22.40,Phoenix,AZ
,,,,,85078,$22.40,Phoenix,AZ
,,,,,85079,$22.40,Phoenix,AZ
,,,,,85080,$22.40,Phoenix,AZ
,,,,,85082,$22.40,Phoenix,AZ
,,,,,85097,$22.40,Phoenix,AZ
,,,,,85098,$22.40,Phoenix,AZ
,,,,,85127,$22.40,Chandler Heights,AZ
,,,,,85140,$22.40,San Tan Valley,AZ
,,,,,85143,$22.40,San Tan Valley,AZ
,,,,,85190,$22.40,Tortilla Flat,AZ
,,,,,85214,$22.40,Mesa,AZ
,,,,,85216,$22.40,Mesa,AZ
,,,,,85236,$22.40,Higley,AZ
,,,,,85244,$22.40,Chandler,AZ
,,,,,85246,$22.40,Chandler,AZ
,,,,,85261,$22.40,Scottsdale,AZ
,,,,,85267,$22.40,Scottsdale,AZ
,,,,,85269,$22.40,Fountain Hills,AZ
,,,,,85271,$22.40,Scottsdale,AZ
,,,,,85274,$22.40,Mesa,AZ
,,,,,85275,$22.40,Mesa,AZ
,,,,,85277,$22.40,Mesa,AZ
,,,,,85280,$22.40,Tempe,AZ
,,,,,85285,$22.40,Tempe,AZ
,,,,,85287,$22.40,Tempe,AZ
,,,,,85299,$22.40,Gilbert,AZ
,,,,,85311,$22.40,Glendale,AZ
,,,,,85312,$22.40,Glendale,AZ
,,,,,85320,$22.40,Aguila,AZ
,,,,,85322,$22.40,Arlington,AZ
,,,,,85326,$22.40,Buckeye,AZ
,,,,,85327,$22.40,Cave Creek,AZ
,,,,,85331,$22.40,Cave Creek,AZ
,,,,,85337,$22.40,Gila Bend,AZ
,,,,,85343,$22.40,Palo Verde,AZ
,,,,,85354,$22.40,Tonopah,AZ
,,,,,85358,$22.40,Wickenburg,AZ
,,,,,85363,$22.40,Youngtown,AZ
,,,,,85372,$22.40,Sun City,AZ
,,,,,85376,$22.40,Sun City West,AZ
,,,,,85377,$22.40,Carefree,AZ
,,,,,85385,$22.40,Peoria,AZ
,,,,,85390,$22.40,Wickenburg,AZ
,,,,,98009,$22.40,Bellevue,WA
,,,,,98013,$22.40,Burton,WA
,,,,,98015,$22.40,Bellevue,WA
,,,,,98025,$22.40,Hobart,WA
,,,,,98035,$22.40,Kent,WA
,,,,,98041,$22.40,Bothell,WA
,,,,,98046,$22.40,Lynnwood,WA
,,,,,98062,$22.40,Seahurst,WA
,,,,,98063,$22.40,Federal Way,WA
,,,,,98070,$22.40,Vashon,WA
,,,,,98071,$22.40,Auburn,WA
,,,,,98073,$22.40,Redmond,WA
,,,,,98089,$22.40,Kent,WA
,,,,,98093,$22.40,Federal Way,WA
,,,,,98110,$22.40,Bainbridge Island,WA
,,,,,98111,$22.40,Seattle,WA
,,,,,98113,$22.40,Seattle,WA
,,,,,98114,$22.40,Seattle,WA
,,,,,98124,$22.40,Seattle,WA
,,,,,98127,$22.40,Seattle,WA
,,,,,98129,$22.40,Seattle,WA
,,,,,98131,$22.40,Seattle,WA
,,,,,98138,$22.40,Seattle,WA
,,,,,98139,$22.40,Seattle,WA
,,,,,98141,$22.40,Seattle,WA
,,,,,98145,$22.40,Seattle,WA
,,,,,98154,$22.40,Seattle,WA
,,,,,98158,$22.40,Seattle,WA
,,,,,98160,$22.40,Seattle,WA
,,,,,98161,$22.40,Seattle,WA
,,,,,98165,$22.40,Seattle,WA
,,,,,98170,$22.40,Seattle,WA
,,,,,98174,$22.40,Seattle,WA
,,,,,98175,$22.40,Seattle,WA
,,,,,98181,$22.40,Seattle,WA
,,,,,98185,$22.40,Seattle,WA
,,,,,98190,$22.40,Seattle,WA
,,,,,98191,$22.40,Seattle,WA
,,,,,98194,$22.40,Seattle,WA
,,,,,98195,$22.40,Seattle,WA
,,,,,98206,$22.40,Everett,WA
,,,,,98286,$22.40,Shaw Island,WA
,,,,,98303,$22.40,Anderson Island,WA
,,,,,98304,$22.40,Ashford,WA
,,,,,98310,$22.40,Bremerton,WA
,,,,,98311,$22.40,Bremerton,WA
,,,,,98312,$22.40,Bremerton,WA
,,,,,98314,$22.40,Bremerton,WA
,,,,,98315,$22.40,Silverdale,WA
,,,,,98322,$22.40,Burley,WA
,,,,,98323,$22.40,Carbonado,WA
,,,,,98328,$22.40,Eatonville,WA
,,,,,98330,$22.40,Elbe,WA
,,,,,98337,$22.40,Bremerton,WA
,,,,,98339,$22.40,Port Hadlock,WA
,,,,,98344,$22.40,Kapowsin,WA
,,,,,98348,$22.40,La Grande,WA
,,,,,98349,$22.40,Lakebay,WA
,,,,,98351,$22.40,Longbranch,WA
,,,,,98352,$22.40,Sumner,WA
,,,,,98353,$22.40,Manchester,WA
,,,,,98359,$22.40,Olalla,WA
,,,,,98361,$22.40,Packwood,WA
,,,,,98362,$22.40,Port Angeles,WA
,,,,,98364,$22.40,Port Gamble,WA
,,,,,98366,$22.40,Port Orchard,WA
,,,,,98367,$22.40,Port Orchard,WA
,,,,,98368,$22.40,Port Townsend,WA
,,,,,98370,$22.40,Poulsbo,WA
,,,,,98377,$22.40,Randle,WA
,,,,,98378,$22.40,Retsil,WA
,,,,,98382,$22.40,Sequim,WA
,,,,,98383,$22.40,Silverdale,WA
,,,,,98392,$22.40,Suquamish,WA
,,,,,98393,$22.40,Tracyton,WA
,,,,,98395,$22.40,Wauna,WA
,,,,,98401,$22.40,Tacoma,WA
,,,,,98411,$22.40,Tacoma,WA
,,,,,98412,$22.40,Tacoma,WA
,,,,,98413,$22.40,Tacoma,WA
,,,,,98415,$22.40,Tacoma,WA
,,,,,98417,$22.40,Tacoma,WA
,,,,,98419,$22.40,Tacoma,WA
,,,,,98431,$22.40,Tacoma,WA
,,,,,98447,$22.40,Tacoma,WA
,,,,,98448,$22.40,Tacoma,WA
,,,,,98464,$22.40,Tacoma,WA
,,,,,98471,$22.40,Tacoma,WA
,,,,,98481,$22.40,Tacoma,WA
,,,,,98490,$22.40,Tacoma,WA
,,,,,98493,$22.40,Tacoma,WA
,,,,,98496,$22.40,Lakewood,WA
,,,,,98502,$22.40,Olympia,WA
,,,,,98506,$22.40,Olympia,WA
,,,,,98509,$22.40,Lacey,WA
,,,,,98516,$22.40,Olympia,WA
,,,,,98520,$22.40,Aberdeen,WA
,,,,,98528,$22.40,Belfair,WA
,,,,,98563,$22.40,Montesano,WA
,,,,,98569,$22.40,Ocean Shores,WA
,,,,,98580,$22.40,Roy,WA
,,,,,98584,$22.40,Shelton,WA
,,,,,98588,$22.40,Tahuya,WA
,,,,,98590,$22.40,Tokeland,WA
,,,,,98595,$22.40,Westport,WA
,,,,,98620,$22.40,Goldendale,WA
,,,,,98814,$22.40,Carlton,WA
,,,,,98851,$22.40,Soap Lake,WA
,,,,,98901,$22.40,Yakima,WA
,,,,,98908,$22.40,Yakima,WA
,,,,,75229,$22.33,Dallas,TX
,,,,,75240,$22.33,Dallas,TX
,,,,,75249,$22.33,Dallas,TX
,,,,,75251,$22.33,Dallas,TX
,,,,,75254,$22.33,Dallas,TX
,,,,,76005,$22.33,Arlington,TX
,,,,,76015,$22.33,Arlington,TX
,,,,,76017,$22.33,Arlington,TX
,,,,,76155,$22.33,Fort Worth,TX
,,,,,98365,$22.14,Port Ludlow,WA
,,,,,98386,$22.14,Southworth,WA
,,,,,98501,$22.14,Olympia,WA
,,,,,98503,$22.14,Lacey,WA
,,,,,98512,$22.14,Olympia,WA
,,,,,98513,$22.14,Olympia,WA
,,,,,98531,$22.14,Centralia,WA
,,,,,98546,$22.14,Grapeview,WA
,,,,,98548,$22.14,Hoodsport,WA
,,,,,01525,$22.05,Linwood,MA
,,,,,01701,$22.05,Framingham,MA
,,,,,01702,$22.05,Framingham,MA
,,,,,01703,$22.05,Framingham,MA
,,,,,01721,$22.05,Ashland,MA
,,,,,01742,$22.05,Concord,MA
,,,,,01745,$22.05,Fayville,MA
,,,,,01760,$22.05,Natick,MA
,,,,,01772,$22.05,Southborough,MA
,,,,,01910,$22.05,Lynn,MA
,,,,,02238,$22.05,Cambridge,MA
,,,,,02455,$22.05,North Waltham,MA
,,,,,02456,$22.05,New Town,MA
,,,,,02495,$22.05,Nonantum,MA
,,,,,06443,$22.05,Madison,CT
,,,,,06511,$22.05,New Haven,CT
,,,,,06516,$22.05,West Haven,CT
,,,,,06897,$22.05,Wilton,CT
,,,,,10119,$22.05,New York,NY
,,,,,10153,$22.05,New York,NY
,,,,,10199,$22.05,New York,NY
,,,,,10271,$22.05,New York,NY
,,,,,11026,$22.05,Great Neck,NY
,,,,,11050,$22.05,Port Washington,NY
,,,,,11096,$22.05,Inwood,NY
,,,,,11235,$22.05,Brooklyn,NY
,,,,,11369,$22.05,East Elmhurst,NY
,,,,,11417,$22.05,Ozone Park,NY
,,,,,11509,$22.05,Atlantic Beach,NY
,,,,,11563,$22.05,Lynbrook,NY
,,,,,11571,$22.05,Rockville Centre,NY
,,,,,11579,$22.05,Sea Cliff,NY
,,,,,11709,$22.05,Bayville,NY
,,,,,20153,$22.05,Chantilly,VA
,,,,,22095,$22.05,Herndon,VA
,,,,,27239,$22.05,Denton,NC
,,,,,27571,$22.05,Rolesville,NC
,,,,,27705,$22.05,Durham,NC
,,,,,27713,$22.05,Durham,NC
,,,,,28144,$22.05,Salisbury,NC
,,,,,28147,$22.05,Salisbury,NC
,,,,,28432,$22.05,Clarendon,NC
,,,,,28456,$22.05,Riegelwood,NC
,,,,,28472,$22.05,Whiteville,NC
,,,,,30609,$22.05,Athens,GA
,,,,,33549,$22.05,Lutz,FL
,,,,,35005,$22.05,Adamsville,AL
,,,,,35020,$22.05,Bessemer,AL
,,,,,35021,$22.05,Bessemer,AL
,,,,,35022,$22.05,Bessemer,AL
,,,,,35023,$22.05,Bessemer,AL
,,,,,35040,$22.05,Calera,AL
,,,,,35042,$22.05,Centreville,AL
,,,,,35062,$22.05,Dora,AL
,,,,,35064,$22.05,Fairfield,AL
,,,,,35080,$22.05,Helena,AL
,,,,,35085,$22.05,Jemison,AL
,,,,,35111,$22.05,Mc Calla,AL
,,,,,35124,$22.05,Pelham,AL
,,,,,35127,$22.05,Pleasant Grove,AL
,,,,,35143,$22.05,Shelby,AL
,,,,,35144,$22.05,Siluria,AL
,,,,,35201,$22.05,Birmingham,AL
,,,,,35203,$22.05,Birmingham,AL
,,,,,35204,$22.05,Birmingham,AL
,,,,,35205,$22.05,Birmingham,AL
,,,,,35206,$22.05,Birmingham,AL
,,,,,35207,$22.05,Birmingham,AL
,,,,,35208,$22.05,Birmingham,AL
,,,,,35209,$22.05,Birmingham,AL
,,,,,35210,$22.05,Birmingham,AL
,,,,,35211,$22.05,Birmingham,AL
,,,,,35215,$22.05,Birmingham,AL
,,,,,35216,$22.05,Birmingham,AL
,,,,,35221,$22.05,Birmingham,AL
,,,,,35226,$22.05,Birmingham,AL
,,,,,35234,$22.05,Birmingham,AL
,,,,,35235,$22.05,Birmingham,AL
,,,,,35242,$22.05,Birmingham,AL
,,,,,35243,$22.05,Birmingham,AL
,,,,,35244,$22.05,Birmingham,AL
,,,,,35453,$22.05,Cottondale,AL
,,,,,35490,$22.05,Vance,AL
,,,,,35580,$22.05,Parrish,AL
,,,,,36092,$22.05,Wetumpka,AL
,,,,,40391,$22.05,Winchester,KY
,,,,,46992,$22.05,Wabash,IN
,,,,,63129,$22.05,Saint Louis,MO
,,,,,84756,$22.05,Newcastle,UT
,,,,,85714,$22.05,Tucson,AZ
,,,,,91793,$22.05,West Covina,CA
,,,,,92392,$22.05,Victorville,CA
,,,,,92591,$22.05,Temecula,CA
,,,,,95240,$22.05,Lodi,CA
,,,,,95242,$22.05,Lodi,CA
,,,,,95258,$22.05,Woodbridge,CA
,,,,,95608,$22.05,Carmichael,CA
,,,,,97129,$22.05,Hillsboro,OR
,,,,,80652,$21.70,Roggen,CO
,,,,,80701,$21.70,Fort Morgan,CO
,,,,,97018,$21.70,Columbia City,OR
,,,,,97031,$21.70,Hood River,OR
,,,,,97051,$21.70,Saint Helens,OR
,,,,,97345,$21.70,Foster,OR
,,,,,10020,$21.42,New York,NY
,,,,,11542,$21.42,Glen Cove,NY
,,,,,94102,$21.35,San Francisco,CA
,,,,,94103,$21.35,San Francisco,CA
,,,,,94104,$21.35,San Francisco,CA
,,,,,94105,$21.35,San Francisco,CA
,,,,,94107,$21.35,San Francisco,CA
,,,,,94108,$21.35,San Francisco,CA
,,,,,94109,$21.35,San Francisco,CA
,,,,,94110,$21.35,San Francisco,CA
,,,,,94111,$21.35,San Francisco,CA
,,,,,94112,$21.35,San Francisco,CA
,,,,,94114,$21.35,San Francisco,CA
,,,,,94115,$21.35,San Francisco,CA
,,,,,94116,$21.35,San Francisco,CA
,,,,,94117,$21.35,San Francisco,CA
,,,,,94118,$21.35,San Francisco,CA
,,,,,94119,$21.35,San Francisco,CA
,,,,,94120,$21.35,San Francisco,CA
,,,,,94121,$21.35,San Francisco,CA
,,,,,94122,$21.35,San Francisco,CA
,,,,,94123,$21.35,San Francisco,CA
,,,,,94124,$21.35,San Francisco,CA
,,,,,94125,$21.35,San Francisco,CA
,,,,,94126,$21.35,San Francisco,CA
,,,,,94127,$21.35,San Francisco,CA
,,,,,94129,$21.35,San Francisco,CA
,,,,,94130,$21.35,San Francisco,CA
,,,,,94131,$21.35,San Francisco,CA
,,,,,94132,$21.35,San Francisco,CA
,,,,,94133,$21.35,San Francisco,CA
,,,,,94134,$21.35,San Francisco,CA
,,,,,94137,$21.35,San Francisco,CA
,,,,,94139,$21.35,San Francisco,CA
,,,,,94140,$21.35,San Francisco,CA
,,,,,94141,$21.35,San Francisco,CA
,,,,,94142,$21.35,San Francisco,CA
,,,,,94143,$21.35,San Francisco,CA
,,,,,94144,$21.35,San Francisco,CA
,,,,,94145,$21.35,San Francisco,CA
,,,,,94146,$21.35,San Francisco,CA
,,,,,94147,$21.35,San Francisco,CA
,,,,,94151,$21.35,San Francisco,CA
,,,,,94158,$21.35,San Francisco,CA
,,,,,94159,$21.35,San Francisco,CA
,,,,,94160,$21.35,San Francisco,CA
,,,,,94161,$21.35,San Francisco,CA
,,,,,94163,$21.35,San Francisco,CA
,,,,,94164,$21.35,San Francisco,CA
,,,,,94172,$21.35,San Francisco,CA
,,,,,94177,$21.35,San Francisco,CA
,,,,,94188,$21.35,San Francisco,CA
,,,,,75034,$21.18,Frisco,TX
,,,,,76179,$21.18,Fort Worth,TX
,,,,,76226,$21.18,Argyle,TX
,,,,,93202,$21.18,Armona,CA
,,,,,93215,$21.18,Delano,CA
,,,,,93216,$21.18,Delano,CA
,,,,,93221,$21.18,Exeter,CA
,,,,,93223,$21.18,Farmersville,CA
,,,,,93227,$21.18,Goshen,CA
,,,,,93232,$21.18,Hanford,CA
,,,,,93245,$21.18,Lemoore,CA
,,,,,93246,$21.18,Lemoore,CA
,,,,,93257,$21.18,Porterville,CA
,,,,,93263,$21.18,Shafter,CA
,,,,,93267,$21.18,Strathmore,CA
,,,,,93268,$21.18,Taft,CA
,,,,,93274,$21.18,Tulare,CA
,,,,,93277,$21.18,Visalia,CA
,,,,,93278,$21.18,Visalia,CA
,,,,,93279,$21.18,Visalia,CA
,,,,,93291,$21.18,Visalia,CA
,,,,,93292,$21.18,Visalia,CA
,,,,,93301,$21.18,Bakersfield,CA
,,,,,93302,$21.18,Bakersfield,CA
,,,,,93303,$21.18,Bakersfield,CA
,,,,,93304,$21.18,Bakersfield,CA
,,,,,93305,$21.18,Bakersfield,CA
,,,,,93306,$21.18,Bakersfield,CA
,,,,,93307,$21.18,Bakersfield,CA
,,,,,93309,$21.18,Bakersfield,CA
,,,,,93311,$21.18,Bakersfield,CA
,,,,,93312,$21.18,Bakersfield,CA
,,,,,93313,$21.18,Bakersfield,CA
,,,,,93401,$21.18,San Luis Obispo,CA
,,,,,93402,$21.18,Los Osos,CA
,,,,,93407,$21.18,San Luis Obispo,CA
,,,,,93410,$21.18,San Luis Obispo,CA
,,,,,93420,$21.18,Arroyo Grande,CA
,,,,,93421,$21.18,Arroyo Grande,CA
,,,,,93433,$21.18,Grover Beach,CA
,,,,,93444,$21.18,Nipomo,CA
,,,,,93446,$21.18,Paso Robles,CA
,,,,,93454,$21.18,Santa Maria,CA
,,,,,93456,$21.18,Santa Maria,CA
,,,,,93458,$21.18,Santa Maria,CA
,,,,,93501,$21.18,Mojave,CA
,,,,,93561,$21.18,Tehachapi,CA
,,,,,93611,$21.18,Clovis,CA
,,,,,93612,$21.18,Clovis,CA
,,,,,93618,$21.18,Dinuba,CA
,,,,,93636,$21.18,Madera,CA
,,,,,93650,$21.18,Fresno,CA
,,,,,93704,$21.18,Fresno,CA
,,,,,93705,$21.18,Fresno,CA
,,,,,93706,$21.18,Fresno,CA
,,,,,93710,$21.18,Fresno,CA
,,,,,93720,$21.18,Fresno,CA
,,,,,93721,$21.18,Fresno,CA
,,,,,93722,$21.18,Fresno,CA
,,,,,93723,$21.18,Fresno,CA
,,,,,93726,$21.18,Fresno,CA
,,,,,93727,$21.18,Fresno,CA
,,,,,93728,$21.18,Fresno,CA
,,,,,93730,$21.18,Fresno,CA
,,,,,93740,$21.18,Fresno,CA
,,,,,93776,$21.18,Fresno,CA
,,,,,06016,$21.00,Broad Brook,CT
,,,,,06029,$21.00,Ellington,CT
,,,,,06040,$21.00,Manchester,CT
,,,,,06041,$21.00,Manchester,CT
,,,,,06042,$21.00,Manchester,CT
,,,,,06043,$21.00,Bolton,CT
,,,,,06066,$21.00,Vernon Rockville,CT
,,,,,06071,$21.00,Somers,CT
,,,,,06074,$21.00,South Windsor,CT
,,,,,06076,$21.00,Stafford Springs,CT
,,,,,06082,$21.00,Enfield,CT
,,,,,06084,$21.00,Tolland,CT
,,,,,06088,$21.00,East Windsor,CT
,,,,,06108,$21.00,East Hartford,CT
,,,,,06118,$21.00,East Hartford,CT
,,,,,06230,$21.00,Abington,CT
,,,,,06232,$21.00,Andover,CT
,,,,,06234,$21.00,Brooklyn,CT
,,,,,06235,$21.00,Chaplin,CT
,,,,,06238,$21.00,Coventry,CT
,,,,,06239,$21.00,Danielson,CT
,,,,,06241,$21.00,Dayville,CT
,,,,,06242,$21.00,Eastford,CT
,,,,,06243,$21.00,East Killingly,CT
,,,,,06247,$21.00,Hampton,CT
,,,,,06250,$21.00,Mansfield Center,CT
,,,,,06255,$21.00,North Grosvenordale,CT
,,,,,06256,$21.00,North Windham,CT
,,,,,06259,$21.00,Pomfret Center,CT
,,,,,06260,$21.00,Putnam,CT
,,,,,06262,$21.00,Quinebaug,CT
,,,,,06263,$21.00,Rogers,CT
,,,,,06268,$21.00,Storrs Mansfield,CT
,,,,,06269,$21.00,Storrs Mansfield,CT
,,,,,06277,$21.00,Thompson,CT
,,,,,06278,$21.00,Ashford,CT
,,,,,06279,$21.00,Willington,CT
,,,,,06281,$21.00,Woodstock,CT
,,,,,06282,$21.00,Woodstock Valley,CT
,,,,,06320,$21.00,New London,CT
,,,,,06331,$21.00,Canterbury,CT
,,,,,06332,$21.00,Central Village,CT
,,,,,06335,$21.00,Gales Ferry,CT
,,,,,06338,$21.00,Mashantucket,CT
,,,,,06339,$21.00,Ledyard,CT
,,,,,06340,$21.00,Groton,CT
,,,,,06349,$21.00,Groton,CT
,,,,,06351,$21.00,Jewett City,CT
,,,,,06354,$21.00,Moosup,CT
,,,,,06355,$21.00,Mystic,CT
,,,,,06357,$21.00,Niantic,CT
,,,,,06359,$21.00,North Stonington,CT
,,,,,06365,$21.00,Preston,CT
,,,,,06370,$21.00,Oakdale,CT
,,,,,06371,$21.00,Old Lyme,CT
,,,,,06373,$21.00,Oneco,CT
,,,,,06374,$21.00,Plainfield,CT
,,,,,06375,$21.00,Quaker Hill,CT
,,,,,06377,$21.00,Sterling,CT
,,,,,06378,$21.00,Stonington,CT
,,,,,06379,$21.00,Pawcatuck,CT
,,,,,06382,$21.00,Uncasville,CT
,,,,,06384,$21.00,Voluntown,CT
,,,,,06385,$21.00,Waterford,CT
,,,,,06475,$21.00,Old Saybrook,CT
,,,,,08310,$21.00,Buena,NJ
,,,,,08312,$21.00,Clayton,NJ
,,,,,08317,$21.00,Dorothy,NJ
,,,,,08326,$21.00,Landisville,NJ
,,,,,08328,$21.00,Malaga,NJ
,,,,,08330,$21.00,Mays Landing,NJ
,,,,,08340,$21.00,Milmay,NJ
,,,,,08341,$21.00,Minotola,NJ
,,,,,08344,$21.00,Newfield,NJ
,,,,,08346,$21.00,Newtonville,NJ
,,,,,08350,$21.00,Richland,NJ
,,,,,08361,$21.00,Vineland,NJ
,,,,,17033,$21.00,Hershey,PA
,,,,,18010,$21.00,,PA
,,,,,18050,$21.00,,PA
,,,,,18224,$21.00,Freeland,PA
,,,,,18301,$21.00,East Stroudsburg,PA
,,,,,18302,$21.00,East Stroudsburg,PA
,,,,,18320,$21.00,Analomink,PA
,,,,,18323,$21.00,Buck Hill Falls,PA
,,,,,18324,$21.00,Bushkill,PA
,,,,,18325,$21.00,Canadensis,PA
,,,,,18326,$21.00,Cresco,PA
,,,,,18327,$21.00,Delaware Water Gap,PA
,,,,,18328,$21.00,Dingmans Ferry,PA
,,,,,18332,$21.00,Henryville,PA
,,,,,18335,$21.00,Marshalls Creek,PA
,,,,,18336,$21.00,Matamoras,PA
,,,,,18337,$21.00,Milford,PA
,,,,,18340,$21.00,Millrift,PA
,,,,,18341,$21.00,Minisink Hills,PA
,,,,,18342,$21.00,Mountainhome,PA
,,,,,18344,$21.00,Mount Pocono,PA
,,,,,18346,$21.00,Pocono Summit,PA
,,,,,18347,$21.00,Pocono Lake,PA
,,,,,18348,$21.00,Pocono Lake Preserve,PA
,,,,,18349,$21.00,Pocono Manor,PA
,,,,,18350,$21.00,Pocono Pines,PA
,,,,,18352,$21.00,Reeders,PA
,,,,,18355,$21.00,Scotrun,PA
,,,,,18356,$21.00,Shawnee On Delaware,PA
,,,,,18357,$21.00,Skytop,PA
,,,,,18360,$21.00,Stroudsburg,PA
,,,,,18370,$21.00,Swiftwater,PA
,,,,,18371,$21.00,Tamiment,PA
,,,,,18372,$21.00,Tannersville,PA
,,,,,18373,$21.00,,PA
,,,,,18403,$21.00,Archbald,PA
,,,,,18405,$21.00,Beach Lake,PA
,,,,,18416,$21.00,Elmhurst,PA
,,,,,18424,$21.00,Gouldsboro,PA
,,,,,18425,$21.00,Greeley,PA
,,,,,18426,$21.00,Greentown,PA
,,,,,18427,$21.00,Hamlin,PA
,,,,,18428,$21.00,Hawley,PA
,,,,,18431,$21.00,Honesdale,PA
,,,,,18434,$21.00,Jessup,PA
,,,,,18435,$21.00,Lackawaxen,PA
,,,,,18436,$21.00,Lake Ariel,PA
,,,,,18438,$21.00,Lakeville,PA
,,,,,18443,$21.00,Milanville,PA
,,,,,18444,$21.00,Moscow,PA
,,,,,18445,$21.00,Newfoundland,PA
,,,,,18447,$21.00,Olyphant,PA
,,,,,18448,$21.00,Olyphant,PA
,,,,,18451,$21.00,Paupack,PA
,,,,,18452,$21.00,Peckville,PA
,,,,,18457,$21.00,Rowland,PA
,,,,,18458,$21.00,Shohola,PA
,,,,,18459,$21.00,South Canaan,PA
,,,,,18460,$21.00,South Sterling,PA
,,,,,18463,$21.00,Sterling,PA
,,,,,18464,$21.00,Tafton,PA
,,,,,18466,$21.00,Tobyhanna,PA
,,,,,18472,$21.00,Waymart,PA
,,,,,18473,$21.00,White Mills,PA
,,,,,18501,$21.00,Scranton,PA
,,,,,18502,$21.00,Scranton,PA
,,,,,18503,$21.00,Scranton,PA
,,,,,18504,$21.00,Scranton,PA
,,,,,18505,$21.00,Scranton,PA
,,,,,18507,$21.00,Moosic,PA
,,,,,18508,$21.00,Scranton,PA
,,,,,18509,$21.00,Scranton,PA
,,,,,18510,$21.00,Scranton,PA
,,,,,18512,$21.00,Scranton,PA
,,,,,18515,$21.00,Scranton,PA
,,,,,18517,$21.00,Taylor,PA
,,,,,18518,$21.00,Old Forge,PA
,,,,,18519,$21.00,Scranton,PA
,,,,,18540,$21.00,Scranton,PA
,,,,,18577,$21.00,Scranton,PA
,,,,,18602,$21.00,Bear Creek,PA
,,,,,18610,$21.00,Blakeslee,PA
,,,,,18624,$21.00,Lake Harmony,PA
,,,,,18640,$21.00,Pittston,PA
,,,,,18641,$21.00,Pittston,PA
,,,,,18642,$21.00,Duryea,PA
,,,,,18643,$21.00,Pittston,PA
,,,,,18661,$21.00,White Haven,PA
,,,,,18701,$21.00,Wilkes Barre,PA
,,,,,18702,$21.00,Wilkes Barre,PA
,,,,,18703,$21.00,Wilkes Barre,PA
,,,,,18705,$21.00,Wilkes Barre,PA
,,,,,18706,$21.00,Wilkes Barre,PA
,,,,,18710,$21.00,Wilkes Barre,PA
,,,,,18711,$21.00,Wilkes Barre,PA
,,,,,18762,$21.00,Wilkes Barre,PA
,,,,,18764,$21.00,Wilkes Barre,PA
,,,,,18765,$21.00,Wilkes Barre,PA
,,,,,18766,$21.00,Wilkes Barre,PA
,,,,,18767,$21.00,Wilkes Barre,PA
,,,,,18769,$21.00,Wilkes Barre,PA
,,,,,18773,$21.00,Wilkes Barre,PA
,,,,,18921,$21.00,Ferndale,PA
,,,,,18930,$21.00,Kintnersville,PA
,,,,,18953,$21.00,Revere,PA
,,,,,18972,$21.00,Upper Black Eddy,PA
,,,,,19026,$21.00,Drexel Hill,PA
,,,,,19061,$21.00,Marcus Hook,PA
,,,,,19310,$21.00,Atglen,PA
,,,,,19344,$21.00,Honey Brook,PA
,,,,,19362,$21.00,Nottingham,PA
,,,,,19363,$21.00,Oxford,PA
,,,,,19365,$21.00,Parkesburg,PA
,,,,,19508,$21.00,Birdsboro,PA
,,,,,19520,$21.00,Elverson,PA
,,,,,19540,$21.00,Mohnton,PA
,,,,,19543,$21.00,Morgantown,PA
,,,,,19565,$21.00,Wernersville,PA
,,,,,19605,$21.00,Reading,PA
,,,,,19606,$21.00,Reading,PA
,,,,,19607,$21.00,Reading,PA
,,,,,19608,$21.00,Reading,PA
,,,,,19609,$21.00,Reading,PA
,,,,,19610,$21.00,Reading,PA
,,,,,19611,$21.00,Reading,PA
,,,,,22134,$21.00,Quantico,VA
,,,,,25003,$21.00,Alum Creek,WV
,,,,,25009,$21.00,Ashford,WV
,,,,,25011,$21.00,Bancroft,WV
,,,,,25026,$21.00,Blue Creek,WV
,,,,,25033,$21.00,Buffalo,WV
,,,,,25064,$21.00,Dunbar,WV
,,,,,25070,$21.00,Eleanor,WV
,,,,,25071,$21.00,Elkview,WV
,,,,,25079,$21.00,Falling Rock,WV
,,,,,25082,$21.00,Fraziers Bottom,WV
,,,,,25107,$21.00,Hernshaw,WV
,,,,,25109,$21.00,Hometown,WV
,,,,,25112,$21.00,Institute,WV
,,,,,25123,$21.00,Leon,WV
,,,,,25124,$21.00,Liberty,WV
,,,,,25142,$21.00,Nellis,WV
,,,,,25143,$21.00,Nitro,WV
,,,,,25156,$21.00,Pinch,WV
,,,,,25159,$21.00,Poca,WV
,,,,,25168,$21.00,Red House,WV
,,,,,25169,$21.00,Ridgeview,WV
,,,,,25177,$21.00,Saint Albans,WV
,,,,,25187,$21.00,Southside,WV
,,,,,25201,$21.00,Tad,WV
,,,,,25202,$21.00,Tornado,WV
,,,,,25213,$21.00,Winfield,WV
,,,,,25231,$21.00,Advent,WV
,,,,,25239,$21.00,Cottageville,WV
,,,,,25241,$21.00,Evans,WV
