Zip,CPL Payouts,city,state_id
66073,$5.20,Perry,KS
66085,$5.20,Stilwell,KS
66101,$5.20,Kansas City,KS
66102,$5.20,Kansas City,KS
66103,$5.20,Kansas City,KS
66104,$5.20,Kansas City,KS
66105,$5.20,Kansas City,KS
66106,$5.20,Kansas City,KS
66109,$5.20,Kansas City,KS
66110,$5.20,Kansas City,KS
66111,$5.20,Kansas City,KS
66112,$5.20,Kansas City,KS
66113,$5.20,Kansas City,KS
66115,$5.20,Kansas City,KS
66117,$5.20,Kansas City,KS
66118,$5.20,Kansas City,KS
66119,$5.20,Kansas City,KS
66160,$5.20,Kansas City,KS
66201,$5.20,Kansas City,KS
66202,$5.20,Mission,KS
66203,$5.20,Shawnee,KS
66204,$5.20,Overland Park,KS
66205,$5.20,Mission,KS
66206,$5.20,Leawood,KS
66207,$5.20,Overland Park,KS
66208,$5.20,Prairie Village,KS
66209,$5.20,Leawood,KS
66210,$5.20,Overland Park,KS
66211,$5.20,Leawood,KS
66212,$5.20,Overland Park,KS
66213,$5.20,Overland Park,KS
66214,$5.20,Overland Park,KS
66215,$5.20,Lenexa,KS
66216,$5.20,Shawnee,KS
66217,$5.20,Shawnee,KS
66218,$5.20,Shawnee,KS
66219,$5.20,Lenexa,KS
66220,$5.20,Lenexa,KS
66221,$5.20,Overland Park,KS
66222,$5.20,Overland Park,KS
66223,$5.20,Overland Park,KS
66224,$5.20,Overland Park,KS
66225,$5.20,Overland Park,KS
66226,$5.20,Shawnee,KS
66227,$5.20,Lenexa,KS
66250,$5.20,Lenexa,KS
66251,$5.20,Overland Park,KS
66276,$5.20,Overland Park,KS
66282,$5.20,Overland Park,KS
66283,$5.20,Overland Park,KS
66285,$5.20,Overland Park,KS
66286,$5.20,Overland Park,KS
66409,$5.20,Berryton,KS
66429,$5.20,Grantville,KS
66542,$5.20,Tecumseh,KS
66546,$5.20,Wakarusa,KS
66601,$5.20,Randolph,KS
66603,$5.20,Topeka,KS
66604,$5.20,Topeka,KS
66605,$5.20,Topeka,KS
66606,$5.20,Topeka,KS
66607,$5.20,Topeka,KS
66608,$5.20,Topeka,KS
66609,$5.20,Topeka,KS
66610,$5.20,Topeka,KS
66611,$5.20,Topeka,KS
66612,$5.20,Topeka,KS
66614,$5.20,Topeka,KS
66615,$5.20,Topeka,KS
66616,$5.20,Topeka,KS
66617,$5.20,Topeka,KS
66618,$5.20,Topeka,KS
66619,$5.20,Topeka,KS
66620,$5.20,Topeka,KS
66621,$5.20,Topeka,KS
66622,$5.20,Topeka,KS
66624,$5.20,Topeka,KS
66625,$5.20,Topeka,KS
66626,$5.20,Topeka,KS
66629,$5.20,Topeka,KS
66630,$5.20,Topeka,KS
66636,$5.20,Topeka,KS
66647,$5.20,Topeka,KS
66667,$5.20,Topeka,KS
66675,$5.20,Topeka,KS
66683,$5.20,Topeka,KS
66699,$5.20,Topeka,KS
67030,$5.20,Colwich,KS
67037,$5.20,Derby,KS
67052,$5.20,Goddard,KS
67055,$5.20,Greenwich,KS
67060,$5.20,Haysville,KS
67067,$5.20,Kechi,KS
67101,$5.20,Maize,KS
67133,$5.20,Rose Hill,KS
67201,$5.20,Zenda,KS
67202,$5.20,Wichita,KS
67203,$5.20,Wichita,KS
67204,$5.20,Wichita,KS
67205,$5.20,Wichita,KS
67206,$5.20,Wichita,KS
67207,$5.20,Wichita,KS
67208,$5.20,Wichita,KS
67209,$5.20,Wichita,KS
67210,$5.20,Wichita,KS
67211,$5.20,Wichita,KS
67212,$5.20,Wichita,KS
67213,$5.20,Wichita,KS
67214,$5.20,Wichita,KS
67215,$5.20,Wichita,KS
67216,$5.20,Wichita,KS
67217,$5.20,Wichita,KS
67218,$5.20,Wichita,KS
67219,$5.20,Wichita,KS
67220,$5.20,Wichita,KS
67223,$5.20,Wichita,KS
67226,$5.20,Wichita,KS
67227,$5.20,Wichita,KS
67228,$5.20,Wichita,KS
67230,$5.20,Wichita,KS
67232,$5.20,Wichita,KS
67235,$5.20,Wichita,KS
67260,$5.20,Wichita,KS
67275,$5.20,Wichita,KS
67276,$5.20,Wichita,KS
67277,$5.20,Wichita,KS
67278,$5.20,Wichita,KS
68003,$5.20,Ashland,NE
68005,$5.20,Bellevue,NE
68007,$5.20,Bennington,NE
68010,$5.20,Boys Town,NE
68016,$5.20,Cedar Creek,NE
68022,$5.20,Elkhorn,NE
68023,$5.20,Fort Calhoun,NE
68028,$5.20,Gretna,NE
68034,$5.20,Kennard,NE
68037,$5.20,Louisville,NE
68046,$5.20,Papillion,NE
68048,$5.20,Plattsmouth,NE
68056,$5.20,St Columbans,NE
68058,$5.20,South Bend,NE
68059,$5.20,Springfield,NE
68064,$5.20,Valley,NE
68068,$5.20,Washington,NE
68069,$5.20,Waterloo,NE
68073,$5.20,Yutan,NE
68101,$5.20,Yutan,NE
68102,$5.20,Omaha,NE
68103,$5.20,Omaha,NE
68104,$5.20,Omaha,NE
68105,$5.20,Omaha,NE
68106,$5.20,Omaha,NE
68107,$5.20,Omaha,NE
68108,$5.20,Omaha,NE
68109,$5.20,Omaha,NE
68110,$5.20,Omaha,NE
68111,$5.20,Omaha,NE
68112,$5.20,Omaha,NE
68113,$5.20,Offutt Afb,NE
68114,$5.20,Omaha,NE
68116,$5.20,Omaha,NE
68117,$5.20,Omaha,NE
68118,$5.20,Omaha,NE
68119,$5.20,Omaha,NE
68122,$5.20,Omaha,NE
68123,$5.20,Bellevue,NE
68124,$5.20,Omaha,NE
68127,$5.20,Omaha,NE
68128,$5.20,La Vista,NE
68130,$5.20,Omaha,NE
68131,$5.20,Omaha,NE
68132,$5.20,Omaha,NE
68133,$5.20,Papillion,NE
68134,$5.20,Omaha,NE
68135,$5.20,Omaha,NE
68136,$5.20,Omaha,NE
68137,$5.20,Omaha,NE
68138,$5.20,Omaha,NE
68139,$5.20,Omaha,NE
68142,$5.20,Omaha,NE
68144,$5.20,Omaha,NE
68145,$5.20,Omaha,NE
68147,$5.20,Bellevue,NE
68152,$5.20,Omaha,NE
68154,$5.20,Omaha,NE
68157,$5.20,Omaha,NE
68164,$5.20,Omaha,NE
68172,$5.20,Omaha,NE
68175,$5.20,Omaha,NE
68176,$5.20,Omaha,NE
68178,$5.20,Omaha,NE
68179,$5.20,Omaha,NE
68180,$5.20,Omaha,NE
68182,$5.20,Omaha,NE
68183,$5.20,Omaha,NE
68197,$5.20,Omaha,NE
68198,$5.20,Omaha,NE
73003,$5.20,Edmond,OK
73007,$5.20,Arcadia,OK
73008,$5.20,Bethany,OK
73012,$5.20,Edmond,OK
73013,$5.20,Edmond,OK
73019,$5.20,Norman,OK
73020,$5.20,Choctaw,OK
73025,$5.20,Edmond,OK
73026,$5.20,Norman,OK
73034,$5.20,Edmond,OK
73045,$5.20,Harrah,OK
73049,$5.20,Jones,OK
73054,$5.20,Luther,OK
73064,$5.20,Mustang,OK
73065,$5.20,Newcastle,OK
73066,$5.20,Nicoma Park,OK
73069,$5.20,Norman,OK
73070,$5.20,Norman,OK
73071,$5.20,Norman,OK
73072,$5.20,Norman,OK
73078,$5.20,Piedmont,OK
73083,$5.20,Rush Springs,OK
73084,$5.20,Spencer,OK
73085,$5.20,Spencer,OK
73089,$5.20,Tuttle,OK
73093,$5.20,Washington,OK
73097,$5.20,Wheatland,OK
73099,$5.20,Yukon,OK
73101,$5.20,Yukon,OK
73102,$5.20,Oklahoma City,OK
73103,$5.20,Oklahoma City,OK
73104,$5.20,Oklahoma City,OK
73105,$5.20,Oklahoma City,OK
73106,$5.20,Oklahoma City,OK
73107,$5.20,Oklahoma City,OK
73108,$5.20,Oklahoma City,OK
73109,$5.20,Oklahoma City,OK
73110,$5.20,Oklahoma City,OK
73111,$5.20,Oklahoma City,OK
73112,$5.20,Oklahoma City,OK
73113,$5.20,Oklahoma City,OK
73114,$5.20,Oklahoma City,OK
73115,$5.20,Oklahoma City,OK
73116,$5.20,Oklahoma City,OK
73117,$5.20,Oklahoma City,OK
73118,$5.20,Oklahoma City,OK
73119,$5.20,Oklahoma City,OK
73120,$5.20,Oklahoma City,OK
73121,$5.20,Oklahoma City,OK
73122,$5.20,Oklahoma City,OK
73123,$5.20,Oklahoma City,OK
73124,$5.20,Oklahoma City,OK
73125,$5.20,Oklahoma City,OK
73126,$5.20,Oklahoma City,OK
73127,$5.20,Oklahoma City,OK
73128,$5.20,Oklahoma City,OK
73129,$5.20,Oklahoma City,OK
73130,$5.20,Oklahoma City,OK
73131,$5.20,Oklahoma City,OK
73132,$5.20,Oklahoma City,OK
73134,$5.20,Oklahoma City,OK
73135,$5.20,Oklahoma City,OK
73136,$5.20,Oklahoma City,OK
73137,$5.20,Oklahoma City,OK
73139,$5.20,Oklahoma City,OK
73140,$5.20,Oklahoma City,OK
73141,$5.20,Oklahoma City,OK
73142,$5.20,Oklahoma City,OK
73143,$5.20,Oklahoma City,OK
73144,$5.20,Oklahoma City,OK
73145,$5.20,Oklahoma City,OK
73146,$5.20,Oklahoma City,OK
73147,$5.20,Oklahoma City,OK
73148,$5.20,Oklahoma City,OK
73149,$5.20,Oklahoma City,OK
73150,$5.20,Oklahoma City,OK
73151,$5.20,Oklahoma City,OK
73152,$5.20,Oklahoma City,OK
73153,$5.20,Oklahoma City,OK
73154,$5.20,Oklahoma City,OK
73155,$5.20,Oklahoma City,OK
73156,$5.20,Oklahoma City,OK
73157,$5.20,Oklahoma City,OK
73159,$5.20,Oklahoma City,OK
73160,$5.20,Oklahoma City,OK
73162,$5.20,Oklahoma City,OK
73163,$5.20,Oklahoma City,OK
73164,$5.20,Oklahoma City,OK
73165,$5.20,Oklahoma City,OK
73167,$5.20,Oklahoma City,OK
73169,$5.20,Oklahoma City,OK
73170,$5.20,Oklahoma City,OK
73172,$5.20,Oklahoma City,OK
73173,$5.20,Oklahoma City,OK
73178,$5.20,Oklahoma City,OK
73179,$5.20,Oklahoma City,OK
73184,$5.20,Oklahoma City,OK
73189,$5.20,Oklahoma City,OK
73190,$5.20,Oklahoma City,OK
73194,$5.20,Oklahoma City,OK
73195,$5.20,Oklahoma City,OK
73196,$5.20,Oklahoma City,OK
74857,$5.20,Newalla,OK
75001,$5.20,Addison,TX
75002,$5.20,Allen,TX
75006,$5.20,Carrollton,TX
75007,$5.20,Carrollton,TX
75009,$5.20,Celina,TX
75010,$5.20,Carrollton,TX
75011,$5.20,Carrollton,TX
75013,$5.20,Allen,TX
75014,$5.20,Allen,TX
75015,$5.20,Allen,TX
75016,$5.20,Allen,TX
75017,$5.20,Allen,TX
75019,$5.20,Coppell,TX
75022,$5.20,Flower Mound,TX
75023,$5.20,Plano,TX
75024,$5.20,Plano,TX
75025,$5.20,Plano,TX
75026,$5.20,Plano,TX
75027,$5.20,Plano,TX
75028,$5.20,Flower Mound,TX
75029,$5.20,Flower Mound,TX
75030,$5.20,Flower Mound,TX
75032,$5.20,Rockwall,TX
75033,$5.20,Frisco,TX
75034,$5.20,Frisco,TX
75035,$5.20,Frisco,TX
75038,$5.20,Irving,TX
75039,$5.20,Irving,TX
75040,$5.20,Garland,TX
75041,$5.20,Garland,TX
75042,$5.20,Garland,TX
75043,$5.20,Garland,TX
75044,$5.20,Garland,TX
75045,$5.20,Garland,TX
75046,$5.20,Garland,TX
75047,$5.20,Garland,TX
75048,$5.20,Sachse,TX
75049,$5.20,Sachse,TX
75050,$5.20,Grand Prairie,TX
75051,$5.20,Grand Prairie,TX
75052,$5.20,Grand Prairie,TX
75053,$5.20,Grand Prairie,TX
75054,$5.20,Grand Prairie,TX
75056,$5.20,The Colony,TX
75057,$5.20,Lewisville,TX
75060,$5.20,Irving,TX
75061,$5.20,Irving,TX
75062,$5.20,Irving,TX
75063,$5.20,Irving,TX
75064,$5.20,Irving,TX
75065,$5.20,Lake Dallas,TX
75067,$5.20,Lewisville,TX
75068,$5.20,Little Elm,TX
75069,$5.20,Mckinney,TX
75070,$5.20,Mckinney,TX
75071,$5.20,Mckinney,TX
75074,$5.20,Plano,TX
75075,$5.20,Plano,TX
75077,$5.20,Lewisville,TX
75078,$5.20,Prosper,TX
75080,$5.20,Richardson,TX
75081,$5.20,Richardson,TX
75082,$5.20,Richardson,TX
75083,$5.20,Richardson,TX
75085,$5.20,Richardson,TX
75086,$5.20,Richardson,TX
75087,$5.20,Rockwall,TX
75088,$5.20,Rowlett,TX
75089,$5.20,Rowlett,TX
75093,$5.20,Plano,TX
75094,$5.20,Plano,TX
75097,$5.20,Plano,TX
75098,$5.20,Wylie,TX
75099,$5.20,Wylie,TX
75104,$5.20,Cedar Hill,TX
75106,$5.20,Chatfield,TX
75114,$5.20,Crandall,TX
75115,$5.20,Desoto,TX
75116,$5.20,Duncanville,TX
75118,$5.20,Edgewood,TX
75119,$5.20,Ennis,TX
75120,$5.20,Ennis,TX
75121,$5.20,Ennis,TX
75123,$5.20,Ennis,TX
75125,$5.20,Ferris,TX
75126,$5.20,Forney,TX
75132,$5.20,Fate,TX
75134,$5.20,Lancaster,TX
75135,$5.20,Caddo Mills,TX
75137,$5.20,Duncanville,TX
75138,$5.20,Duncanville,TX
75141,$5.20,Hutchins,TX
75142,$5.20,Kaufman,TX
75146,$5.20,Lancaster,TX
75149,$5.20,Mesquite,TX
75150,$5.20,Mesquite,TX
75152,$5.20,Palmer,TX
75154,$5.20,Red Oak,TX
75157,$5.20,Rosser,TX
75158,$5.20,Scurry,TX
75159,$5.20,Seagoville,TX
75160,$5.20,Terrell,TX
75161,$5.20,Terrell,TX
75164,$5.20,Josephine,TX
75165,$5.20,Waxahachie,TX
75166,$5.20,Lavon,TX
75167,$5.20,Waxahachie,TX
75168,$5.20,Waxahachie,TX
75172,$5.20,Wilmer,TX
75173,$5.20,Nevada,TX
75180,$5.20,Balch Springs,TX
75181,$5.20,Mesquite,TX
75182,$5.20,Sunnyvale,TX
75185,$5.20,Sunnyvale,TX
75187,$5.20,Sunnyvale,TX
75189,$5.20,Royse City,TX
75201,$5.20,Dallas,TX
75202,$5.20,Dallas,TX
75203,$5.20,Dallas,TX
75204,$5.20,Dallas,TX
75205,$5.20,Dallas,TX
75206,$5.20,Dallas,TX
75207,$5.20,Dallas,TX
75208,$5.20,Dallas,TX
75209,$5.20,Dallas,TX
75210,$5.20,Dallas,TX
75211,$5.20,Dallas,TX
75212,$5.20,Dallas,TX
75214,$5.20,Dallas,TX
75215,$5.20,Dallas,TX
75216,$5.20,Dallas,TX
75217,$5.20,Dallas,TX
75218,$5.20,Dallas,TX
75219,$5.20,Dallas,TX
75220,$5.20,Dallas,TX
75221,$5.20,Dallas,TX
75222,$5.20,Dallas,TX
75223,$5.20,Dallas,TX
75224,$5.20,Dallas,TX
75225,$5.20,Dallas,TX
75226,$5.20,Dallas,TX
75227,$5.20,Dallas,TX
75228,$5.20,Dallas,TX
75229,$5.20,Dallas,TX
75230,$5.20,Dallas,TX
75231,$5.20,Dallas,TX
75232,$5.20,Dallas,TX
75233,$5.20,Dallas,TX
75234,$5.20,Dallas,TX
75235,$5.20,Dallas,TX
75236,$5.20,Dallas,TX
75237,$5.20,Dallas,TX
75238,$5.20,Dallas,TX
75240,$5.20,Dallas,TX
75241,$5.20,Dallas,TX
75242,$5.20,Dallas,TX
75243,$5.20,Dallas,TX
75244,$5.20,Dallas,TX
75245,$5.20,Dallas,TX
75246,$5.20,Dallas,TX
75247,$5.20,Dallas,TX
75248,$5.20,Dallas,TX
75249,$5.20,Dallas,TX
75250,$5.20,Dallas,TX
75251,$5.20,Dallas,TX
75252,$5.20,Dallas,TX
75253,$5.20,Dallas,TX
75254,$5.20,Dallas,TX
75260,$5.20,Dallas,TX
75261,$5.20,Dallas,TX
75262,$5.20,Dallas,TX
75263,$5.20,Dallas,TX
75264,$5.20,Dallas,TX
75265,$5.20,Dallas,TX
75266,$5.20,Dallas,TX
75267,$5.20,Dallas,TX
75270,$5.20,Dallas,TX
75275,$5.20,Dallas,TX
75277,$5.20,Dallas,TX
75283,$5.20,Dallas,TX
75284,$5.20,Dallas,TX
75285,$5.20,Dallas,TX
75287,$5.20,Dallas,TX
75301,$5.20,Dallas,TX
75303,$5.20,Dallas,TX
75312,$5.20,Dallas,TX
75313,$5.20,Dallas,TX
75315,$5.20,Dallas,TX
75320,$5.20,Dallas,TX
75326,$5.20,Dallas,TX
75336,$5.20,Dallas,TX
75339,$5.20,Dallas,TX
75342,$5.20,Dallas,TX
75354,$5.20,Dallas,TX
75355,$5.20,Dallas,TX
75356,$5.20,Dallas,TX
75357,$5.20,Dallas,TX
75358,$5.20,Dallas,TX
75359,$5.20,Dallas,TX
75360,$5.20,Dallas,TX
75367,$5.20,Dallas,TX
75368,$5.20,Dallas,TX
75370,$5.20,Dallas,TX
75371,$5.20,Dallas,TX
75372,$5.20,Dallas,TX
75373,$5.20,Dallas,TX
75374,$5.20,Dallas,TX
75376,$5.20,Dallas,TX
75378,$5.20,Dallas,TX
75379,$5.20,Dallas,TX
75380,$5.20,Dallas,TX
75381,$5.20,Dallas,TX
75382,$5.20,Dallas,TX
75389,$5.20,Dallas,TX
75390,$5.20,Dallas,TX
75391,$5.20,Dallas,TX
75392,$5.20,Dallas,TX
75393,$5.20,Dallas,TX
75394,$5.20,Dallas,TX
75395,$5.20,Dallas,TX
75397,$5.20,Dallas,TX
75398,$5.20,Dallas,TX
75401,$5.20,Greenville,TX
75402,$5.20,Greenville,TX
75403,$5.20,Greenville,TX
75404,$5.20,Greenville,TX
75407,$5.20,Princeton,TX
75409,$5.20,Anna,TX
75424,$5.20,Blue Ridge,TX
75442,$5.20,Farmersville,TX
75454,$5.20,Melissa,TX
75458,$5.20,Mount Vernon,TX
75474,$5.20,Quinlan,TX
75485,$5.20,Sulphur Springs,TX
76001,$5.20,Arlington,TX
76002,$5.20,Arlington,TX
76003,$5.20,Arlington,TX
76004,$5.20,Arlington,TX
76005,$5.20,Arlington,TX
76006,$5.20,Arlington,TX
76007,$5.20,Arlington,TX
76008,$5.20,Aledo,TX
76009,$5.20,Alvarado,TX
76010,$5.20,Arlington,TX
76011,$5.20,Arlington,TX
76012,$5.20,Arlington,TX
76013,$5.20,Arlington,TX
76014,$5.20,Arlington,TX
76015,$5.20,Arlington,TX
76016,$5.20,Arlington,TX
76017,$5.20,Arlington,TX
76018,$5.20,Arlington,TX
76019,$5.20,Arlington,TX
76020,$5.20,Azle,TX
76021,$5.20,Bedford,TX
76022,$5.20,Bedford,TX
76023,$5.20,Boyd,TX
76028,$5.20,Burleson,TX
76031,$5.20,Cleburne,TX
76033,$5.20,Cleburne,TX
76034,$5.20,Colleyville,TX
76036,$5.20,Crowley,TX
76039,$5.20,Euless,TX
76040,$5.20,Euless,TX
76051,$5.20,Grapevine,TX
76052,$5.20,Haslet,TX
76053,$5.20,Hurst,TX
76054,$5.20,Hurst,TX
76058,$5.20,Joshua,TX
76059,$5.20,Keene,TX
76060,$5.20,Kennedale,TX
76061,$5.20,Lillian,TX
76063,$5.20,Mansfield,TX
76065,$5.20,Midlothian,TX
76071,$5.20,Newark,TX
76078,$5.20,Rhome,TX
76082,$5.20,Springtown,TX
76084,$5.20,Venus,TX
76085,$5.20,Weatherford,TX
76086,$5.20,Weatherford,TX
76087,$5.20,Weatherford,TX
76088,$5.20,Weatherford,TX
76092,$5.20,Southlake,TX
76094,$5.20,Rio Vista,TX
76095,$5.20,Rio Vista,TX
76096,$5.20,Rio Vista,TX
76097,$5.20,Rio Vista,TX
76098,$5.20,Rio Vista,TX
76099,$5.20,Rio Vista,TX
76101,$5.20,Rio Vista,TX
76102,$5.20,Fort Worth,TX
76103,$5.20,Fort Worth,TX
76104,$5.20,Fort Worth,TX
76105,$5.20,Fort Worth,TX
76106,$5.20,Fort Worth,TX
76107,$5.20,Fort Worth,TX
76108,$5.20,Fort Worth,TX
76109,$5.20,Fort Worth,TX
76110,$5.20,Fort Worth,TX
76111,$5.20,Fort Worth,TX
76112,$5.20,Fort Worth,TX
76113,$5.20,Fort Worth,TX
76114,$5.20,Fort Worth,TX
76115,$5.20,Fort Worth,TX
76116,$5.20,Fort Worth,TX
76117,$5.20,Haltom City,TX
76118,$5.20,Fort Worth,TX
76119,$5.20,Fort Worth,TX
76120,$5.20,Fort Worth,TX
76121,$5.20,Fort Worth,TX
76122,$5.20,Fort Worth,TX
76123,$5.20,Fort Worth,TX
76124,$5.20,Fort Worth,TX
76126,$5.20,Fort Worth,TX
76129,$5.20,Fort Worth,TX
76130,$5.20,Fort Worth,TX
76131,$5.20,Fort Worth,TX
76132,$5.20,Fort Worth,TX
76133,$5.20,Fort Worth,TX
76134,$5.20,Fort Worth,TX
76135,$5.20,Fort Worth,TX
76136,$5.20,Fort Worth,TX
76137,$5.20,Fort Worth,TX
76140,$5.20,Fort Worth,TX
76147,$5.20,Fort Worth,TX
76148,$5.20,Fort Worth,TX
76150,$5.20,Fort Worth,TX
76155,$5.20,Fort Worth,TX
76161,$5.20,Fort Worth,TX
76162,$5.20,Fort Worth,TX
76163,$5.20,Fort Worth,TX
76164,$5.20,Fort Worth,TX
76166,$5.20,Fort Worth,TX
76177,$5.20,Fort Worth,TX
76179,$5.20,Fort Worth,TX
76180,$5.20,North Richland Hills,TX
76181,$5.20,North Richland Hills,TX
76182,$5.20,North Richland Hills,TX
76185,$5.20,North Richland Hills,TX
76190,$5.20,North Richland Hills,TX
76191,$5.20,North Richland Hills,TX
76192,$5.20,North Richland Hills,TX
76193,$5.20,North Richland Hills,TX
76195,$5.20,North Richland Hills,TX
76196,$5.20,North Richland Hills,TX
76197,$5.20,North Richland Hills,TX
76198,$5.20,North Richland Hills,TX
76199,$5.20,North Richland Hills,TX
76201,$5.20,Denton,TX
76202,$5.20,Denton,TX
76203,$5.20,Denton,TX
76204,$5.20,Denton,TX
76205,$5.20,Denton,TX
76206,$5.20,Denton,TX
76207,$5.20,Denton,TX
76208,$5.20,Denton,TX
76209,$5.20,Denton,TX
76210,$5.20,Denton,TX
76226,$5.20,Argyle,TX
76227,$5.20,Aubrey,TX
76244,$5.20,Keller,TX
76247,$5.20,Justin,TX
76248,$5.20,Keller,TX
76258,$5.20,Pilot Point,TX
76259,$5.20,Ponder,TX
76262,$5.20,Roanoke,TX
76266,$5.20,Sanger,TX
76511,$5.20,Bartlett,TX
76513,$5.20,Belton,TX
76522,$5.20,Copperas Cove,TX
76527,$5.20,Florence,TX
76530,$5.20,Granger,TX
76537,$5.20,Jarrell,TX
76540,$5.20,Kempner,TX
76541,$5.20,Killeen,TX
76542,$5.20,Killeen,TX
76543,$5.20,Killeen,TX
76544,$5.20,Fort Hood,TX
76547,$5.20,Fort Hood,TX
76548,$5.20,Harker Heights,TX
76549,$5.20,Killeen,TX
76571,$5.20,Salado,TX
76573,$5.20,Schwertner,TX
76574,$5.20,Taylor,TX
77097,$5.20,Houston,TX
77298,$5.20,Houston,TX
77305,$5.20,Conroe,TX
77327,$5.20,Cleveland,TX
77328,$5.20,Cleveland,TX
77333,$5.20,Coldspring,TX
77336,$5.20,Huffman,TX
77337,$5.20,Huffman,TX
77345,$5.20,Kingwood,TX
77353,$5.20,Livingston,TX
77357,$5.20,New Caney,TX
77362,$5.20,Pinehurst,TX
77363,$5.20,Plantersville,TX
77372,$5.20,Splendora,TX
77393,$5.20,Spring,TX
77423,$5.20,Brookshire,TX
77441,$5.20,Fulshear,TX
77445,$5.20,Hempstead,TX
77446,$5.20,Prairie View,TX
77447,$5.20,Hockley,TX
77464,$5.20,Orchard,TX
77466,$5.20,Pattison,TX
77467,$5.20,Pierce,TX
77471,$5.20,Rosenberg,TX
77473,$5.20,San Felipe,TX
77476,$5.20,Simonton,TX
77484,$5.20,Waller,TX
77485,$5.20,Wallis,TX
77493,$5.20,Katy,TX
77494,$5.20,Katy,TX
77512,$5.20,Alvin,TX
77520,$5.20,Baytown,TX
77521,$5.20,Baytown,TX
77522,$5.20,Baytown,TX
77523,$5.20,Baytown,TX
77535,$5.20,Dayton,TX
77574,$5.20,League City,TX
77575,$5.20,Liberty,TX
77580,$5.20,Mont Belvieu,TX
77592,$5.20,Texas City,TX
78002,$5.20,Atascosa,TX
78006,$5.20,Boerne,TX
78015,$5.20,Boerne,TX
78023,$5.20,Helotes,TX
78039,$5.20,La Coste,TX
78050,$5.20,Leming,TX
78052,$5.20,Lytle,TX
78054,$5.20,Lytle,TX
78056,$5.20,Mico,TX
78065,$5.20,Poteet,TX
78066,$5.20,Rio Medina,TX
78069,$5.20,Somerset,TX
78073,$5.20,Von Ormy,TX
78101,$5.20,Adkins,TX
78108,$5.20,Cibolo,TX
78109,$5.20,Converse,TX
78112,$5.20,Elmendorf,TX
78123,$5.20,McQueeney,TX
78124,$5.20,Marion,TX
78130,$5.20,New Braunfels,TX
78131,$5.20,New Braunfels,TX
78132,$5.20,New Braunfels,TX
78135,$5.20,Canyon Lake,TX
78148,$5.20,Universal City,TX
78150,$5.20,Jbsa Randolph,TX
78152,$5.20,Saint Hedwig,TX
78154,$5.20,Schertz,TX
78155,$5.20,Seguin,TX
78156,$5.20,Seguin,TX
78201,$5.20,San Antonio,TX
78202,$5.20,San Antonio,TX
78203,$5.20,San Antonio,TX
78204,$5.20,San Antonio,TX
78205,$5.20,San Antonio,TX
78206,$5.20,San Antonio,TX
78207,$5.20,San Antonio,TX
78208,$5.20,San Antonio,TX
78209,$5.20,San Antonio,TX
78210,$5.20,San Antonio,TX
78211,$5.20,San Antonio,TX
78212,$5.20,San Antonio,TX
78213,$5.20,San Antonio,TX
78214,$5.20,San Antonio,TX
78215,$5.20,San Antonio,TX
78216,$5.20,San Antonio,TX
78217,$5.20,San Antonio,TX
78218,$5.20,San Antonio,TX
78219,$5.20,San Antonio,TX
78220,$5.20,San Antonio,TX
78221,$5.20,San Antonio,TX
78222,$5.20,San Antonio,TX
78223,$5.20,San Antonio,TX
78224,$5.20,San Antonio,TX
78225,$5.20,San Antonio,TX
78226,$5.20,San Antonio,TX
78227,$5.20,San Antonio,TX
78228,$5.20,San Antonio,TX
78229,$5.20,San Antonio,TX
78230,$5.20,San Antonio,TX
78231,$5.20,San Antonio,TX
78232,$5.20,San Antonio,TX
78233,$5.20,San Antonio,TX
78234,$5.20,Jbsa Ft Sam Houston,TX
78235,$5.20,San Antonio,TX
78236,$5.20,Jbsa Lackland,TX
78237,$5.20,San Antonio,TX
78238,$5.20,San Antonio,TX
78239,$5.20,San Antonio,TX
78240,$5.20,San Antonio,TX
78241,$5.20,San Antonio,TX
78242,$5.20,San Antonio,TX
78243,$5.20,San Antonio,TX
78244,$5.20,San Antonio,TX
78245,$5.20,San Antonio,TX
78246,$5.20,San Antonio,TX
78247,$5.20,San Antonio,TX
78248,$5.20,San Antonio,TX
78249,$5.20,San Antonio,TX
78250,$5.20,San Antonio,TX
78251,$5.20,San Antonio,TX
78252,$5.20,San Antonio,TX
78253,$5.20,San Antonio,TX
78254,$5.20,San Antonio,TX
78255,$5.20,San Antonio,TX
78256,$5.20,San Antonio,TX
78257,$5.20,San Antonio,TX
78258,$5.20,San Antonio,TX
78259,$5.20,San Antonio,TX
78260,$5.20,San Antonio,TX
78261,$5.20,San Antonio,TX
78262,$5.20,San Antonio,TX
78263,$5.20,San Antonio,TX
78264,$5.20,San Antonio,TX
78265,$5.20,San Antonio,TX
78266,$5.20,San Antonio,TX
78268,$5.20,San Antonio,TX
78269,$5.20,San Antonio,TX
78270,$5.20,San Antonio,TX
78275,$5.20,San Antonio,TX
78278,$5.20,San Antonio,TX
78279,$5.20,San Antonio,TX
78280,$5.20,San Antonio,TX
78283,$5.20,San Antonio,TX
78284,$5.20,San Antonio,TX
78285,$5.20,San Antonio,TX
78286,$5.20,San Antonio,TX
78287,$5.20,San Antonio,TX
78288,$5.20,San Antonio,TX
78289,$5.20,San Antonio,TX
78291,$5.20,San Antonio,TX
78292,$5.20,San Antonio,TX
